,10107.0,10145.0,10225.0,10241.0,10401.0,10495.0,10786.0,11260.0,11308.0,11754.0,11850.0,12060.0,12079.0,12490.0,12503.0,12546.0,13661.0,13901.0,14008.0,14322.0,14541.0,14593.0,14736.0,15069.0,15368.0,15456.0,15659.0,16109.0,16432.0,16707.0,17830.0,18163.0,18542.0,19502.0,19561.0,19713.0,21573.0,21936.0,22111.0,22592.0,22752.0,24643.0,26403.0,27828.0,43449.0,47896.0,55976.0,57665.0,59176.0,59328.0,59408.0,59459.0,65875.0,66093.0,66181.0,66800.0,70519.0,76076.0,86868.0,89006.0,90215.0,92611.0,92655.0,18428.0a
1956-01-31,,-0.0660173147916794,0.0061538461595773706,-0.0530503988265991,0.0221760217100382,-0.0335097014904022,-0.0527119934558868,-0.134393066167831,-0.0020040080416947603,-0.0432098768651485,0.000819000822957605,-0.060606062412262,-0.0675675645470619,-0.0322580635547638,0.0102739725261927,-0.0273141115903854,-0.0555555559694767,0.0,,-0.0798611119389534,-0.009615384973585609,,-0.0213991776108742,-0.0517241396009922,-0.03125,0.0263157896697521,-0.04994324594736099,-0.0824468061327934,-0.0346153862774372,-0.0410764887928963,-0.0403508767485619,-0.0425000004470348,-0.00912863109260798,0.0158730167895555,-0.09733124077320099,0.0182767622172832,-0.0505494512617588,-0.11428571492433501,-0.140127390623093,-0.0535714291036129,-0.0769230797886848,-0.00570613425225019,,,,,,,,,,,,,,,,,,,,,,-0.0487012974917889
1956-02-29,,0.0590961761772633,-0.0458715595304966,0.0424929186701775,0.0006779661052860321,0.13503649830818198,-0.0056451614946126894,0.00333889806643128,0.00200803205370903,0.0722580626606941,0.0270049106329679,0.0737327188253403,0.0579710155725479,0.0512820519506931,0.0169491525739431,0.0315132588148117,0.119607843458652,-0.0275482088327408,,0.0490566045045853,0.0568654648959637,,0.0169491525739431,0.0390909090638161,0.0193548388779163,0.0,0.0842358618974686,0.0895652174949646,0.0294820722192526,0.0516986697912216,0.0310786105692387,0.0815789476037025,0.135021090507507,-0.0304687507450581,0.0573913045227528,-0.031282052397728,0.113425925374031,0.0445161275565624,0.131111115217209,0.142216980457306,0.073529414832592,0.00344332866370678,,,,,,,,,,,,,,,,,,,,,,0.0216154716908932
1956-03-29,,0.0770925134420395,0.0148026319220662,0.0516304336488247,0.00677506765350699,0.0369774922728539,0.0758450105786324,0.0201680678874254,0.0160320643335581,0.0666666701436043,0.151079133152962,0.10085836797952699,0.0304709132760763,0.21026894450187697,-0.0166666675359011,0.13262194395065302,0.0742049440741539,0.0254957508295774,,-0.0253623183816671,0.0992063507437706,,0.116666667163372,0.0442477874457836,0.0063829785212874395,0.0129870129749179,0.0765815749764442,-0.00671140942722559,0.150390625,0.147727265954018,0.0179211478680372,0.0510948896408081,0.0029739774763584102,0.0326530598104,0.0598006658256054,0.035230353474617004,0.10251045972108802,-0.00311526469886303,0.0526315793395042,0.152331605553627,0.0438356176018715,0.29124820232391396,,,,,,,,,,,,,,,,,,,,,,0.0313901342451572
1956-04-30,,0.030674846842885,0.0923824980854988,-0.0413436703383923,-0.008174386806786059,-0.0047095762565732,0.00153256708290428,-0.0889621078968048,0.0208747517317533,0.0568181835114956,0.0125000001862645,-0.0314341858029366,-0.0564516112208366,0.0707070678472519,-0.0309278350323439,0.0188425295054913,-0.0460526309907436,0.0112359551712871,,-0.0297397766262293,0.0806257501244545,,0.0419776104390621,0.0423728823661804,0.0105708241462708,-0.0051282052882015705,0.0701030939817429,0.0445945933461189,-0.0203735139220953,0.0495049506425858,-0.0088028172031045,0.00462962966412306,0.0746268630027771,0.0276679843664169,0.0642633214592934,-0.0418848171830177,0.0113851996138692,0.0625,-0.0718749985098839,0.0251798555254936,-0.00440528616309166,0.0622222237288952,,,,,,,,,,,,,,,,,,,,,,-0.0402173921465874
1956-05-31,,-0.105158731341362,-0.0652818977832794,-0.0272479560226202,-0.00892857182770967,-0.10252366214990599,-0.11170619726181001,-0.117540687322617,-0.0574488788843155,-0.0553763434290886,-0.057613167911767994,-0.0709939152002335,-0.0370370373129845,0.0153301889076829,-0.0177304968237877,-0.0116248354315758,0.0155172413215041,-0.0111111113801599,,-0.0651341006159782,-0.10022271424531899,,-0.092927485704422,-0.107317075133324,-0.106694564223289,-0.0412371121346951,-0.0939922481775284,-0.0385510995984077,-0.069670706987381,-0.0400943383574486,-0.0728241577744484,-0.079254075884819,0.0416666679084301,-0.0184615384787321,-0.0353460982441902,-0.00546448072418571,-0.0337711051106453,-0.0329411774873734,0.0282828286290169,-0.0421052649617195,0.123893804848194,-0.0529288686811924,,,,,,,,,,,,,,,,,,,,,,-0.0515288785099983
1956-06-29,,0.00446428591385484,0.0128617361187935,-0.022408964112400998,0.0103950100019574,0.035650622099638,0.0576419197022915,0.0726141110062599,-0.0351239666342735,0.0501432679593563,0.00660792971029878,0.0742358043789864,0.0778443142771721,0.139697328209877,0.0397111922502518,0.0686406493186951,0.0102739725261927,0.0505617968738079,,0.0206611566245556,0.00748129654675722,,0.0258449297398329,0.0645161271095276,-0.00472813239321113,0.0,0.072727270424366,0.013586956076324,0.0883458629250526,0.0074441689066588905,0.0891472846269608,-0.0101265823468566,0.126666665077209,0.0198412705212831,0.101694911718369,0.0027777778450399603,0.048828125,0.0797545984387398,0.0690789446234703,0.0882352963089943,0.0614173226058483,0.0609080828726292,,,,,,,,,,,,,,,,,,,,,,0.0150330727919936
1956-07-31,,-0.00888888910412788,0.00317460321821272,0.0229226369410753,0.0256944447755814,0.0946643725037575,0.11065234988927802,0.0,0.00215982715599239,0.0586630292236805,0.0503282286226749,0.0471311472356319,0.0472222231328487,0.0520939752459526,0.130281686782837,0.06926952302455901,0.05423728749156,-0.00815217383205891,,0.0850202441215515,0.11138613522052802,,0.0213178303092718,0.136363640427589,0.0950118750333786,0.0626702979207039,0.0249252244830132,0.0563002675771713,0.0967184826731682,0.0985221639275551,0.0516014248132706,0.0526854209601879,0.0792899429798126,0.007782101165503259,0.0629370659589767,0.0969529077410698,0.0502793304622173,0.03125,-0.00923076923936605,-0.0033783784601837397,0.0111940298229456,0.0876826718449593,,,,,,,,,,,,,,,,,,,,,,0.0201421808451414
1956-08-31,,-0.0739910304546356,-0.0253164563328028,-0.011331444606185,-0.0101557206362486,0.0487421378493309,-0.0334572494029999,0.0793036743998528,-0.036637932062149,-0.0247422680258751,-0.054166667163372005,-0.0391389429569244,0.0106100793927908,-0.0572815537452698,-0.0778816193342209,0.004946996457874771,-0.0723472684621811,-0.0109589044004679,,-0.0261194035410881,-0.10111358761787402,,-0.081593930721283,-0.0015238098567351699,-0.00867678970098495,-0.0384615398943424,-0.0626223087310791,-0.0416243672370911,0.0075590554624795905,0.00224215257912874,0.17428088188171398,0.0294117648154497,-0.0413223132491112,-0.0455598458647728,0.18947368860244798,-0.0631313100457191,-0.0984042584896088,0.00495867757126689,-0.0515527948737144,-0.055932205170393,0.0,-0.0898272544145584,,,,,,,,,,,,,,,,,,,,,,-0.0406504049897194
1956-09-28,,-0.0646341443061829,-0.0378289483487606,-0.063037246465683,-0.0259941332042217,-0.0440060682594776,0.00934579409658909,0.0344202890992165,-0.0469798669219017,-0.0718085095286369,-0.0466666668653488,-0.0794297382235527,-0.0132625997066498,-0.0650154799222946,-0.0472972989082336,-0.0400943383574486,-0.0909090936183929,-0.074792243540287,,-0.0694980695843697,-0.0599999986588955,,-0.0812499970197678,-0.0019267823081463601,-0.0596026480197906,-0.0324324332177639,-0.0626304820179939,-0.0374331548810005,-0.0929133892059326,-0.108916476368904,-0.11132603138685199,-0.0476190485060215,-0.0172413792461157,-0.0123966941609979,-0.0777777805924416,-0.0435967296361923,-0.129574671387672,0.0718232020735741,-0.0493421070277691,-0.0882882848381996,-0.15645755827426902,-0.128964066505432,,,,,,,,,,,,,,,,,,,,,,-0.0597560964524746
1956-10-31,,-0.0195567142218351,0.0119658121839166,0.0152905201539397,-0.0169992614537477,-0.0492063499987125,0.0223765429109335,0.0332749560475349,-0.0213270150125027,0.0315186232328415,0.0233100224286318,0.0669642835855484,-0.0161290317773819,0.0309050772339106,0.0251798555254936,-0.0270270276814699,0.0076923076994717095,0.0426829271018505,,0.0,-0.0159574467688799,,0.0158730167895555,0.0424710437655449,-0.0234741792082787,0.0167597774416208,0.0124721601605415,0.0111111113801599,0.078125,-0.06122449040412901,0.0950819700956345,-0.0359999984502792,0.0538011714816093,0.0209205020219088,0.0554216876626015,-0.0398860387504101,0.00227272720076144,-0.00515463901683688,-0.0311418678611517,0.0197628457099199,0.0352422893047333,-0.0242718439549208,,,,,,,,,,,,,,,,,,,,,,0.00843060947954655
1956-11-30,,0.0188031904399395,-0.0168918911367655,-0.00914634112268686,0.0187969915568829,0.0050083473324775704,0.0845283046364784,-0.0644067823886871,-0.00484261522069573,0.027361111715436,0.0382687933743,-0.00836820062249899,-0.0382513664662838,0.0471092090010643,0.05964912101626401,-0.0272727273404598,-0.0667938962578773,-0.0204678364098072,,-0.0278008300811052,-0.006486486643552779,,0.0125000001862645,0.0429629608988762,-0.0048076924867928,-0.0164835173636675,-0.0532150790095329,-0.0230769235640764,-0.00676328502595425,0.013586956076324,0.0,-0.0314136110246181,0.00558659201487899,-0.00737704895436764,0.0688127875328064,-0.0118694361299276,-0.0274263042956591,-0.0165803115814924,0.0407142862677574,0.00387596897780895,0.0170212760567665,-0.0641791075468063,,,,,,,,,,,,,,,,,,,,,,-0.053376205265522
1956-12-31,,0.0528455302119255,0.0226480830460787,0.0184615384787321,0.025092251598835002,-0.0170648470520973,0.117522872984409,0.0256410259753466,-0.0223325062543154,0.0057306592352688295,0.0421286039054394,0.0253164563328028,0.0114942528307438,0.10655737668275801,0.0331125818192959,0.11904761940240899,0.0351239666342735,0.02388059720397,,-0.00434782588854432,0.0824175849556923,,0.0739910304546356,0.0537634417414665,0.12195122241973899,-0.011331444606185,0.0843091309070587,-0.0113636367022991,0.11166666448116301,0.0681198909878731,0.0845921486616135,0.0972972959280014,-0.0027777778450399603,0.0125523013994098,0.0765864327549934,-0.0699088126420975,0.0157194677740335,0.0588235296308994,0.0344827584922314,0.0406976751983166,0.0610878653824329,-0.0173333324491978,,,,,,,,,,,,,,,,,,,,,,0.0590659342706203
